,DistCode,District,Subdivision,PersonName,Gender,Age,WorkerType,RegisteredYesNo,Registered2017,Registered2016
13066,ND,Nadia,Kalyani,Wrua,Female,29,Other,Yes,Yes,Yes
13067,ND,Nadia,Kalyani,PsOti,Female,30,Construction,Yes,No,No
13068,ND,Nadia,Kalyani,ZQoqG,Male,44,Transport,Yes,Yes,Yes
13069,ND,Nadia,Kalyani,VDAO,Male,44,Transport,Yes,Yes,Yes
13070,ND,Nadia,Kalyani,UsXOPr,Female,40,Other,Yes,Yes,Yes
13071,ND,Nadia,Kalyani,tEHeNe,Female,49,Construction,Yes,No,No
13072,ND,Nadia,Kalyani,CmBaNa,Male,41,Construction,Yes,No,No
13073,ND,Nadia,Kalyani,cxXPo,Male,37,Transport,Yes,Yes,No
13074,ND,Nadia,Kalyani,tDeYg,Female,51,Construction,Yes,Yes,Yes
13075,ND,Nadia,Kalyani,nunIeS,Female,34,Other,Yes,Yes,Yes
13076,ND,Nadia,Kalyani,tzSNYA,Female,35,Transport,Yes,Yes,Yes
13077,ND,Nadia,Kalyani,fbLaP,Male,22,Other,Yes,Yes,Yes
13078,ND,Nadia,Kalyani,LPCyI,Female,57,Other,Yes,Yes,Yes
13079,ND,Nadia,Kalyani,rKNCVA,Male,55,Other,Yes,No,No
13080,ND,Nadia,Kalyani,XfHLSd,Male,28,Other,Yes,No,No
13081,ND,Nadia,Kalyani,Vjos,Male,48,Other,No,No,No
13082,ND,Nadia,Kalyani,ykMr,Female,41,Construction,Yes,No,No
13083,ND,Nadia,Kalyani,yKBv,Female,35,Construction,Yes,Yes,Yes
13084,ND,Nadia,Kalyani,conjNU,Male,43,Other,No,No,No
13085,ND,Nadia,Kalyani,OJzc,Male,53,Other,No,No,No
13086,ND,Nadia,Kalyani,NlNk,Male,39,Other,Yes,Yes,Yes
13087,ND,Nadia,Kalyani,ESjoO,Male,39,Other,Yes,Yes,Yes
13088,ND,Nadia,Kalyani,aPwnwN,Male,43,Other,Yes,Yes,Yes
13089,ND,Nadia,Kalyani,pTbgG,Male,34,Other,Yes,No,No
13090,ND,Nadia,Kalyani,CkaaA,Male,41,Construction,Yes,Yes,No
13091,ND,Nadia,Kalyani,ohPWT,Female,36,Other,Yes,No,No
13092,ND,Nadia,Kalyani,PGbvhr,Female,57,Other,Yes,Yes,No
13093,ND,Nadia,Kalyani,NGuA,Female,50,Other,No,No,No
13094,ND,Nadia,Kalyani,aiLEpU,Male,53,Other,Yes,Yes,Yes
13095,ND,Nadia,Kalyani,IPIE,Female,46,Other,Yes,Yes,Yes
13096,ND,Nadia,Kalyani,yLCAbt,Male,52,Transport,Yes,Yes,Yes
13097,ND,Nadia,Kalyani,QzOic,Male,49,Other,Yes,Yes,Yes
13098,ND,Nadia,Kalyani,GuQe,Male,36,Other,No,No,No
13099,ND,Nadia,Kalyani,iYNFQr,Male,40,Other,Yes,Yes,No
13100,ND,Nadia,Kalyani,VLOeGd,Male,25,Other,Yes,Yes,Yes
13101,ND,Nadia,Kalyani,dvOmI,Male,34,Transport,Yes,Yes,No
13102,ND,Nadia,Kalyani,TXMAg,Male,47,Other,No,No,No
13103,ND,Nadia,Kalyani,YvQlt,Male,39,Transport,Yes,Yes,No
13104,ND,Nadia,Kalyani,jDked,Female,56,Other,No,No,No
13105,ND,Nadia,Kalyani,plYew,Male,42,Other,Yes,Yes,No
13106,ND,Nadia,Kalyani,CEERSf,Female,52,Other,Yes,Yes,Yes
13107,ND,Nadia,Kalyani,CNnIy,Female,49,Other,Yes,Yes,No
13108,ND,Nadia,Kalyani,FJWKpy,Male,54,Other,Yes,No,No
13109,ND,Nadia,Kalyani,MEOg,Female,47,Transport,Yes,Yes,Yes
13110,ND,Nadia,Kalyani,szmkC,Female,52,Other,Yes,Yes,No
13111,ND,Nadia,Kalyani,vMmNpi,Female,46,Construction,Yes,No,No
13112,ND,Nadia,Kalyani,YHdklK,Male,26,Other,Yes,No,No
13113,ND,Nadia,Kalyani,EKYLuS,Female,27,Other,Yes,Yes,Yes
13114,ND,Nadia,Kalyani,FcqV,Male,52,Construction,Yes,Yes,Yes
13115,ND,Nadia,Kalyani,Xdaes,Male,34,Transport,Yes,Yes,Yes
13116,ND,Nadia,Kalyani,PQvrCO,Female,31,Other,Yes,Yes,Yes
13117,ND,Nadia,Kalyani,HFjq,Female,56,Transport,Yes,No,No
13118,ND,Nadia,Kalyani,FRIqiM,Female,21,Other,No,No,No
13119,ND,Nadia,Kalyani,IPZqC,Male,30,Transport,Yes,Yes,Yes
13120,ND,Nadia,Kalyani,QyWFJO,Female,29,Construction,Yes,Yes,No
13121,ND,Nadia,Kalyani,myJWT,Male,39,Other,Yes,Yes,Yes
13122,ND,Nadia,Kalyani,oAcI,Female,55,Other,Yes,Yes,Yes
13123,ND,Nadia,Kalyani,WCde,Female,36,Transport,Yes,Yes,No
13124,ND,Nadia,Kalyani,JBDE,Male,37,Other,Yes,Yes,Yes
13125,ND,Nadia,Kalyani,sCDDfA,Female,29,Transport,Yes,Yes,Yes
13126,ND,Nadia,Kalyani,NitWXa,Female,24,Other,Yes,Yes,Yes
13127,ND,Nadia,Kalyani,kSDwLp,Male,56,Other,Yes,Yes,Yes
13128,ND,Nadia,Kalyani,POYO,Male,51,Construction,Yes,No,No
13129,ND,Nadia,Kalyani,cEVT,Female,64,Other,No,No,No
13130,ND,Nadia,Kalyani,gRho,Female,25,Transport,Yes,Yes,Yes
13131,ND,Nadia,Kalyani,OKhkIC,Female,31,Construction,Yes,No,No
13132,ND,Nadia,Kalyani,bZEpy,Male,58,Construction,Yes,Yes,Yes
13133,ND,Nadia,Kalyani,gNla,Male,39,Transport,Yes,Yes,No
13134,ND,Nadia,Kalyani,DfyJN,Male,63,Other,Yes,Yes,Yes
13135,ND,Nadia,Kalyani,xnDI,Male,39,Construction,Yes,Yes,Yes
13136,ND,Nadia,Kalyani,WHmQ,Male,29,Other,Yes,Yes,No
13137,ND,Nadia,Kalyani,XFfKmT,Female,44,Other,Yes,No,No
13138,ND,Nadia,Kalyani,YEVfwK,Male,41,Construction,Yes,No,No
13139,ND,Nadia,Kalyani,TlGTE,Female,41,Other,Yes,Yes,No
13140,ND,Nadia,Kalyani,hvSWd,Female,47,Other,Yes,No,No
13141,ND,Nadia,Kalyani,lojjxv,Male,31,Transport,Yes,Yes,No
13142,ND,Nadia,Kalyani,oYIa,Male,32,Other,Yes,No,No
13143,ND,Nadia,Kalyani,gdIQ,Female,43,Other,Yes,Yes,Yes
13144,ND,Nadia,Kalyani,BXPdS,Male,31,Other,Yes,Yes,Yes
13145,ND,Nadia,Kalyani,kYdqN,Male,44,Transport,Yes,Yes,Yes
13146,ND,Nadia,Kalyani,CgUK,Male,57,Transport,Yes,Yes,Yes
13147,ND,Nadia,Kalyani,lckte,Female,28,Other,Yes,Yes,No
13148,ND,Nadia,Kalyani,gXrZ,Male,29,Other,No,No,No
13149,ND,Nadia,Kalyani,uwiKVH,Male,40,Other,Yes,Yes,No
13150,ND,Nadia,Kalyani,WxCEMv,Female,39,Construction,Yes,No,No
13151,ND,Nadia,Kalyani,Hnmh,Male,35,Other,Yes,Yes,Yes
13152,ND,Nadia,Kalyani,BUAeZb,Female,42,Other,No,No,No
13153,ND,Nadia,Kalyani,YdtxA,Female,46,Other,Yes,No,No
13154,ND,Nadia,Kalyani,sEyo,Male,43,Construction,Yes,Yes,Yes
13155,ND,Nadia,Kalyani,QdJL,Male,32,Other,Yes,Yes,Yes
13156,ND,Nadia,Kalyani,MCufr,Male,31,Construction,Yes,No,No
13157,ND,Nadia,Kalyani,sraY,Male,32,Other,Yes,Yes,Yes
13158,ND,Nadia,Kalyani,FlEbO,Male,25,Construction,Yes,Yes,Yes
13159,ND,Nadia,Kalyani,uZuoK,Female,31,Construction,Yes,Yes,Yes
13160,ND,Nadia,Kalyani,LjVFP,Male,56,Transport,Yes,Yes,Yes
13161,ND,Nadia,Kalyani,ZmBe,Male,38,Other,Yes,Yes,No
13162,ND,Nadia,Kalyani,fyKn,Female,30,Transport,Yes,Yes,Yes
13163,ND,Nadia,Kalyani,rvufVc,Male,53,Construction,Yes,No,No
13164,ND,Nadia,Kalyani,hzCad,Male,44,Other,No,No,No
13165,ND,Nadia,Kalyani,hhyG,Male,53,Transport,Yes,Yes,Yes
13166,ND,Nadia,Kalyani,DrtEz,Female,56,Other,Yes,Yes,Yes
13167,ND,Nadia,Kalyani,qVuqfW,Male,51,Construction,Yes,Yes,Yes
13168,ND,Nadia,Kalyani,Rdep,Female,31,Other,Yes,Yes,No
13169,ND,Nadia,Kalyani,eTHT,Male,24,Other,Yes,Yes,Yes
13170,ND,Nadia,Kalyani,fPSBzd,Male,35,Other,Yes,Yes,Yes
13171,ND,Nadia,Kalyani,LlPEtO,Male,24,Other,Yes,Yes,Yes
13172,ND,Nadia,Kalyani,yJUYlM,Female,28,Transport,Yes,Yes,Yes
13173,ND,Nadia,Kalyani,TGVqdX,Male,24,Other,No,No,No
13174,ND,Nadia,Kalyani,Udrw,Female,41,Construction,Yes,Yes,Yes
13175,ND,Nadia,Kalyani,FWkt,Male,33,Other,Yes,Yes,Yes
13176,ND,Nadia,Kalyani,nugTzD,Female,26,Other,Yes,Yes,Yes
13177,ND,Nadia,Kalyani,apts,Female,49,Construction,Yes,No,No
13178,ND,Nadia,Kalyani,dlWa,Female,24,Transport,Yes,Yes,Yes
13179,ND,Nadia,Kalyani,GRmpqb,Male,26,Other,Yes,Yes,Yes
13180,ND,Nadia,Kalyani,DgGGs,Male,43,Other,Yes,Yes,Yes
13181,ND,Nadia,Kalyani,sYTYyH,Female,40,Other,Yes,Yes,Yes
13182,ND,Nadia,Kalyani,sIrFws,Male,47,Other,No,No,No
13183,ND,Nadia,Kalyani,TFIazX,Female,62,Other,Yes,Yes,Yes
13184,ND,Nadia,Kalyani,GNMDl,Male,26,Other,Yes,Yes,Yes
13185,ND,Nadia,Kalyani,TYVng,Male,31,Other,No,No,No
13186,ND,Nadia,Kalyani,nzBnzx,Male,33,Transport,Yes,Yes,Yes
13187,ND,Nadia,Kalyani,TAav,Male,41,Other,Yes,Yes,No
13188,ND,Nadia,Kalyani,SWSTX,Male,42,Transport,Yes,Yes,Yes
13189,ND,Nadia,Kalyani,nSTOeh,Female,36,Construction,Yes,Yes,Yes
13190,ND,Nadia,Kalyani,DgnNC,Female,23,Construction,Yes,Yes,Yes
13191,ND,Nadia,Kalyani,Mxxpv,Male,40,Other,Yes,Yes,Yes
13192,ND,Nadia,Kalyani,VkrP,Male,42,Other,No,No,No
13193,ND,Nadia,Kalyani,sWGTMC,Female,48,Transport,Yes,Yes,Yes
13194,ND,Nadia,Kalyani,cqUlwC,Male,59,Construction,Yes,Yes,Yes
13195,ND,Nadia,Kalyani,aLazj,Male,47,Other,Yes,Yes,Yes
13196,ND,Nadia,Kalyani,shBN,Female,27,Other,Yes,Yes,Yes
13197,ND,Nadia,Kalyani,isyZk,Male,41,Transport,Yes,Yes,Yes
13198,ND,Nadia,Kalyani,nbJA,Male,35,Other,Yes,Yes,Yes
13199,ND,Nadia,Kalyani,FaAfhA,Female,48,Transport,Yes,No,No
13200,ND,Nadia,Kalyani,sLFb,Female,43,Other,Yes,Yes,Yes
13201,ND,Nadia,Kalyani,Wkgf,Male,33,Other,Yes,Yes,Yes
13202,ND,Nadia,Kalyani,mKLXu,Female,23,Construction,Yes,Yes,Yes
13203,ND,Nadia,Kalyani,nixeW,Male,49,Construction,Yes,Yes,Yes
13204,ND,Nadia,Kalyani,OCXX,Male,31,Transport,Yes,Yes,Yes
13205,ND,Nadia,Kalyani,aGhepH,Female,28,Other,Yes,No,Yes
13206,ND,Nadia,Kalyani,yuxO,Male,38,Other,Yes,Yes,Yes
13207,ND,Nadia,Kalyani,tPlb,Female,36,Construction,Yes,Yes,Yes
13208,ND,Nadia,Kalyani,TfZY,Male,40,Transport,Yes,Yes,Yes
13209,ND,Nadia,Kalyani,IClNb,Female,31,Other,Yes,Yes,Yes
13210,ND,Nadia,Kalyani,Pgdan,Female,42,Other,No,No,No
13211,ND,Nadia,Kalyani,tQasv,Male,47,Transport,Yes,No,No
13212,ND,Nadia,Kalyani,HEoX,Male,36,Other,Yes,Yes,Yes
13213,ND,Nadia,Kalyani,qqgcPq,Female,53,Construction,Yes,No,No
13214,ND,Nadia,Kalyani,Bysnz,Female,31,Transport,Yes,Yes,Yes
13215,ND,Nadia,Kalyani,ibaq,Female,37,Other,Yes,Yes,No
13216,ND,Nadia,Kalyani,uzJWlO,Male,33,Other,No,No,No
13217,ND,Nadia,Kalyani,CVmKKR,Male,44,Other,Yes,No,No
13218,ND,Nadia,Kalyani,LHEDd,Female,34,Other,Yes,Yes,Yes
13219,ND,Nadia,Kalyani,Sivazy,Male,31,Other,Yes,Yes,Yes
13220,ND,Nadia,Kalyani,Plwx,Male,36,Construction,Yes,Yes,No
13221,ND,Nadia,Kalyani,atvFj,Female,34,Other,Yes,Yes,Yes
13222,ND,Nadia,Kalyani,nqTqxG,Female,20,Other,Yes,No,No
13223,ND,Nadia,Kalyani,XGHJhc,Male,48,Other,Yes,Yes,Yes
13224,ND,Nadia,Kalyani,VUqhuv,Female,25,Construction,No,No,No
13225,ND,Nadia,Kalyani,sHDHD,Female,42,Other,Yes,Yes,Yes
13226,ND,Nadia,Kalyani,zrYH,Male,19,Construction,Yes,Yes,No
13227,ND,Nadia,Kalyani,mPjLtE,Male,37,Other,Yes,Yes,No
13228,ND,Nadia,Kalyani,uOLTK,Female,44,Construction,Yes,Yes,No
13229,ND,Nadia,Kalyani,fPQLgM,Female,55,Construction,Yes,Yes,Yes
13230,ND,Nadia,Kalyani,Dmpu,Male,41,Construction,Yes,Yes,No
13231,ND,Nadia,Kalyani,ApPz,Female,29,Transport,Yes,Yes,Yes
13232,ND,Nadia,Kalyani,VUGPoX,Male,30,Other,Yes,Yes,Yes
13233,ND,Nadia,Kalyani,hDUC,Female,22,Other,No,No,No
13234,ND,Nadia,Kalyani,aYTlKe,Male,28,Other,Yes,No,No
13235,ND,Nadia,Kalyani,cMQzS,Male,50,Other,Yes,Yes,Yes
13236,ND,Nadia,Kalyani,yIdb,Female,56,Construction,Yes,Yes,Yes
13237,ND,Nadia,Kalyani,fvXsN,Female,60,Construction,Yes,Yes,Yes
13238,ND,Nadia,Kalyani,yUGwn,Female,42,Transport,Yes,Yes,Yes
13239,ND,Nadia,Kalyani,oknfv,Female,46,Construction,Yes,Yes,Yes
13240,ND,Nadia,Kalyani,skfjr,Female,25,Other,Yes,Yes,No
13241,ND,Nadia,Kalyani,tKRa,Male,36,Other,Yes,No,No
13242,ND,Nadia,Kalyani,RoeZG,Female,50,Construction,Yes,Yes,Yes
13243,ND,Nadia,Kalyani,dQEp,Female,58,Other,Yes,Yes,No
13244,ND,Nadia,Kalyani,RZoN,Male,32,Transport,Yes,Yes,Yes
13245,ND,Nadia,Kalyani,MPaPiW,Female,37,Construction,Yes,No,No
13246,ND,Nadia,Kalyani,mVLar,Male,44,Other,No,No,No
13247,ND,Nadia,Kalyani,QTmaiE,Female,50,Other,Yes,No,No
13248,ND,Nadia,Kalyani,fAcywr,Male,30,Other,Yes,No,No
13249,ND,Nadia,Kalyani,VbiGf,Male,58,Other,Yes,No,No
13250,ND,Nadia,Kalyani,JQRD,Female,35,Transport,Yes,Yes,No
13251,ND,Nadia,Kalyani,gqmTi,Female,54,Other,No,No,No
13252,ND,Nadia,Kalyani,aJUtKi,Female,29,Transport,Yes,No,No
13253,ND,Nadia,Kalyani,YAFmDw,Male,41,Transport,Yes,No,No
13254,ND,Nadia,Kalyani,bOvg,Female,42,Other,Yes,Yes,Yes
13255,ND,Nadia,Kalyani,KNjVX,Female,28,Other,Yes,Yes,Yes
13256,ND,Nadia,Kalyani,BqGxG,Female,55,Transport,Yes,Yes,Yes
13257,ND,Nadia,Kalyani,DiDg,Female,38,Other,Yes,Yes,Yes
13258,ND,Nadia,Kalyani,zGXHtM,Male,44,Construction,Yes,Yes,No
13259,ND,Nadia,Kalyani,jtFJ,Female,48,Other,Yes,Yes,Yes
13260,ND,Nadia,Kalyani,iTIM,Female,30,Construction,Yes,Yes,No
13261,ND,Nadia,Kalyani,ZOmQ,Female,51,Transport,Yes,No,No
13262,ND,Nadia,Kalyani,tCksof,Female,31,Other,Yes,No,No
13263,ND,Nadia,Kalyani,yoBrd,Male,38,Transport,Yes,Yes,Yes
13264,ND,Nadia,Kalyani,UVODC,Female,43,Construction,Yes,Yes,Yes
13265,ND,Nadia,Kalyani,iBCTcZ,Female,21,Other,Yes,No,No
13266,ND,Nadia,Kalyani,BqiLv,Female,57,Transport,Yes,No,No
13267,ND,Nadia,Kalyani,GjJg,Female,56,Transport,Yes,No,No
13268,ND,Nadia,Kalyani,EuFDtP,Male,30,Construction,Yes,No,Yes
13269,ND,Nadia,Kalyani,KHNZ,Female,21,Transport,No,No,No
13270,ND,Nadia,Kalyani,kVgaD,Male,31,Other,Yes,Yes,Yes
13271,ND,Nadia,Kalyani,Long,Female,45,Other,No,No,No
13272,ND,Nadia,Kalyani,xyYsi,Female,29,Other,Yes,Yes,Yes
13273,ND,Nadia,Kalyani,qCeo,Male,44,Other,Yes,Yes,No
13274,ND,Nadia,Kalyani,mXLV,Male,30,Construction,Yes,No,No
13275,ND,Nadia,Kalyani,mqAEN,Male,32,Other,Yes,Yes,Yes
13276,ND,Nadia,Kalyani,sWjTs,Female,48,Transport,Yes,No,No
13277,ND,Nadia,Kalyani,LGkD,Female,45,Other,No,No,No
13278,ND,Nadia,Kalyani,QAcI,Female,39,Other,Yes,Yes,Yes
13279,ND,Nadia,Kalyani,hqWgy,Male,34,Construction,Yes,Yes,Yes
13280,ND,Nadia,Kalyani,ceEp,Female,31,Transport,Yes,Yes,Yes
13281,ND,Nadia,Kalyani,Vcqba,Female,27,Other,Yes,Yes,Yes
13282,ND,Nadia,Kalyani,gapy,Female,63,Other,Yes,Yes,No
13283,ND,Nadia,Kalyani,elAf,Male,55,Other,No,No,No
13284,ND,Nadia,Kalyani,tuNAW,Male,44,Other,Yes,Yes,Yes
13285,ND,Nadia,Kalyani,CJuLoW,Male,41,Other,Yes,Yes,Yes
13286,ND,Nadia,Kalyani,QcWoT,Female,45,Construction,Yes,Yes,No
13287,ND,Nadia,Kalyani,UsBI,Male,48,Other,Yes,No,No
13288,ND,Nadia,Kalyani,PzTHJ,Male,34,Other,Yes,Yes,Yes
13289,ND,Nadia,Kalyani,OEGWA,Male,55,Transport,Yes,Yes,Yes
13290,ND,Nadia,Kalyani,yaCt,Female,37,Transport,Yes,Yes,No
13291,ND,Nadia,Kalyani,nifkyS,Female,56,Other,Yes,Yes,Yes
13292,ND,Nadia,Kalyani,rTpVY,Female,54,Other,Yes,Yes,No
13293,ND,Nadia,Kalyani,BAvfQ,Male,44,Other,No,Yes,No
13294,ND,Nadia,Kalyani,TmBemQ,Female,32,Transport,Yes,Yes,No
13295,ND,Nadia,Kalyani,YINUkb,Female,27,Other,Yes,Yes,No
13296,ND,Nadia,Kalyani,oPdRo,Male,43,Other,No,No,No
13297,ND,Nadia,Kalyani,cFtAH,Female,29,Transport,Yes,Yes,Yes
13298,ND,Nadia,Kalyani,vyqTl,Male,42,Other,No,No,No
13299,ND,Nadia,Kalyani,wKMi,Male,39,Construction,Yes,Yes,Yes
13300,ND,Nadia,Kalyani,NfVN,Male,24,Transport,Yes,Yes,Yes
13301,ND,Nadia,Kalyani,hkTq,Female,23,Other,Yes,No,No
13302,ND,Nadia,Kalyani,hlfTC,Female,24,Construction,Yes,No,No
13303,ND,Nadia,Kalyani,aQHaK,Female,23,Other,Yes,Yes,Yes
13304,ND,Nadia,Kalyani,nLRtpb,Male,27,Transport,Yes,Yes,No
13305,ND,Nadia,Ranaghat,aipZj,Male,43,Construction,No,No,No
13306,ND,Nadia,Ranaghat,LAsQ,Male,39,Other,Yes,Yes,No
13307,ND,Nadia,Ranaghat,FBryj,Female,28,Construction,No,No,No
13308,ND,Nadia,Ranaghat,mMcag,Male,25,Construction,No,No,No
13309,ND,Nadia,Ranaghat,BcSZ,Male,54,Other,Yes,Yes,Yes
13310,ND,Nadia,Ranaghat,jxBoil,Female,39,Other,Yes,Yes,Yes
13311,ND,Nadia,Ranaghat,DtZy,Female,59,Other,No,No,No
13312,ND,Nadia,Ranaghat,OfaDJ,Male,35,Construction,No,No,No
13313,ND,Nadia,Ranaghat,SSskX,Male,31,Other,Yes,No,No
13314,ND,Nadia,Ranaghat,UPsrR,Male,26,Other,No,No,No
13315,ND,Nadia,Ranaghat,VTIeS,Female,28,Other,Yes,Yes,Yes
13316,ND,Nadia,Ranaghat,watZj,Female,38,Construction,Yes,Yes,No
13317,ND,Nadia,Ranaghat,CJwDV,Male,21,Other,No,No,No
13318,ND,Nadia,Ranaghat,AqEV,Male,26,Construction,Yes,Yes,Yes
13319,ND,Nadia,Ranaghat,amcSK,Female,54,Other,No,No,No
13320,ND,Nadia,Ranaghat,SklgXA,Female,44,Other,Yes,Yes,Yes
13321,ND,Nadia,Ranaghat,uVdz,Female,46,Construction,Yes,No,No
13322,ND,Nadia,Ranaghat,ywahRT,Male,41,Transport,No,No,No
13323,ND,Nadia,Ranaghat,mogDPi,Female,41,Other,No,No,No
13324,ND,Nadia,Ranaghat,SdatN,Female,55,Construction,Yes,No,No
13325,ND,Nadia,Ranaghat,XStwJy,Male,50,Construction,No,Yes,Yes
13326,ND,Nadia,Ranaghat,xuyrS,Female,45,Other,No,No,No
13327,ND,Nadia,Ranaghat,YfHOK,Female,33,Other,No,Yes,Yes
13328,ND,Nadia,Ranaghat,hIQu,Male,55,Other,No,No,No
13329,ND,Nadia,Ranaghat,nSbMyj,Male,27,Construction,Yes,Yes,Yes
13330,ND,Nadia,Ranaghat,aNDjuE,Female,42,Construction,Yes,Yes,Yes
13331,ND,Nadia,Ranaghat,yyhafP,Male,63,Transport,Yes,Yes,Yes
13332,ND,Nadia,Ranaghat,dbvK,Male,29,Transport,Yes,Yes,Yes
13333,ND,Nadia,Ranaghat,HzIJmI,Male,21,Transport,Yes,Yes,Yes
13334,ND,Nadia,Ranaghat,FVQyb,Male,21,Other,No,No,No
13335,ND,Nadia,Ranaghat,MXTgXW,Female,32,Other,Yes,Yes,Yes
13336,ND,Nadia,Ranaghat,AjSI,Male,24,Transport,No,No,No
13337,ND,Nadia,Ranaghat,YNyhK,Female,66,Other,No,No,No
13338,ND,Nadia,Ranaghat,hSXcjH,Female,59,Other,Yes,Yes,Yes
13339,ND,Nadia,Ranaghat,bCeYbB,Female,41,Other,Yes,Yes,Yes
13340,ND,Nadia,Ranaghat,Xxce,Male,45,Other,No,No,No
13341,ND,Nadia,Ranaghat,QQMyST,Female,39,Other,Yes,Yes,No
13342,ND,Nadia,Ranaghat,QhkbTW,Female,37,Other,Yes,Yes,Yes
13343,ND,Nadia,Ranaghat,pUUE,Female,46,Other,No,No,No
13344,ND,Nadia,Ranaghat,vAETL,Male,27,Other,Yes,Yes,Yes
13345,ND,Nadia,Ranaghat,jloHuT,Female,35,Construction,No,No,No
13346,ND,Nadia,Ranaghat,qYhQTM,Female,35,Other,No,No,No
13347,ND,Nadia,Ranaghat,RlTOf,Male,30,Other,No,No,No
13348,ND,Nadia,Ranaghat,KYpZt,Female,54,Other,No,No,No
13349,ND,Nadia,Ranaghat,uzkH,Male,30,Transport,Yes,Yes,Yes
13350,ND,Nadia,Ranaghat,aHPZc,Female,27,Other,No,No,No
13351,ND,Nadia,Ranaghat,DbJq,Male,29,Other,Yes,No,No
13352,ND,Nadia,Ranaghat,OCLO,Female,38,Other,Yes,Yes,No
13353,ND,Nadia,Ranaghat,pYCtAM,Female,25,Other,No,No,No
13354,ND,Nadia,Ranaghat,YzCHV,Male,61,Construction,No,No,No
13355,ND,Nadia,Ranaghat,svjZiS,Male,53,Transport,Yes,Yes,Yes
13356,ND,Nadia,Ranaghat,QhltDt,Male,47,Transport,Yes,Yes,Yes
13357,ND,Nadia,Ranaghat,dhVpY,Male,25,Construction,No,No,No
13358,ND,Nadia,Ranaghat,KMTFmz,Male,39,Other,No,No,No
13359,ND,Nadia,Ranaghat,EFPBf,Female,28,Other,No,No,No
13360,ND,Nadia,Ranaghat,oeMPxK,Male,45,Construction,No,No,No
13361,ND,Nadia,Ranaghat,PxOESd,Female,50,Construction,Yes,Yes,Yes
13362,ND,Nadia,Ranaghat,DLdhLZ,Female,40,Transport,Yes,No,No
13363,ND,Nadia,Ranaghat,tIOSa,Female,32,Other,No,No,No
13364,ND,Nadia,Ranaghat,JIjZK,Female,47,Construction,No,No,No
13365,ND,Nadia,Ranaghat,mPqrD,Male,40,Other,Yes,Yes,Yes
13366,ND,Nadia,Ranaghat,JAKFu,Male,24,Construction,No,Yes,Yes
13367,ND,Nadia,Ranaghat,FXwT,Female,35,Construction,Yes,Yes,Yes
13368,ND,Nadia,Ranaghat,OjFYMT,Male,29,Other,No,No,No
13369,ND,Nadia,Ranaghat,qknvP,Female,34,Other,No,No,No
13370,ND,Nadia,Ranaghat,jvmu,Female,45,Construction,Yes,No,No
13371,ND,Nadia,Ranaghat,eXGQi,Female,36,Other,Yes,No,No
13372,ND,Nadia,Ranaghat,cpvZL,Female,23,Transport,No,No,No
13373,ND,Nadia,Ranaghat,KVyQy,Female,40,Construction,Yes,Yes,Yes
13374,ND,Nadia,Ranaghat,vMTak,Female,26,Other,Yes,Yes,Yes
13375,ND,Nadia,Ranaghat,yPNAZ,Male,38,Construction,Yes,Yes,Yes
13376,ND,Nadia,Ranaghat,VYZP,Female,30,Other,Yes,Yes,Yes
13377,ND,Nadia,Ranaghat,mSUMU,Female,31,Transport,Yes,Yes,No
13378,ND,Nadia,Ranaghat,IkbbIC,Female,62,Other,No,No,No
13379,ND,Nadia,Ranaghat,rzWwUg,Male,32,Other,No,No,No
13380,ND,Nadia,Ranaghat,TDfD,Male,54,Transport,No,No,No
13381,ND,Nadia,Ranaghat,nnskCn,Male,23,Transport,No,No,No
13382,ND,Nadia,Ranaghat,ZjlORr,Male,61,Other,No,No,No
13383,ND,Nadia,Ranaghat,ymLsst,Male,43,Construction,Yes,Yes,Yes
13384,ND,Nadia,Ranaghat,lPnJ,Male,47,Other,No,No,No
13385,ND,Nadia,Ranaghat,DQocFW,Female,43,Other,No,No,No
13386,ND,Nadia,Ranaghat,wIxMV,Male,32,Construction,Yes,Yes,Yes
13387,ND,Nadia,Ranaghat,dgaQwc,Male,37,Construction,No,No,No
13388,ND,Nadia,Ranaghat,qKiY,Female,36,Construction,Yes,No,No
13389,ND,Nadia,Ranaghat,COdvTZ,Female,38,Transport,Yes,Yes,Yes
13390,ND,Nadia,Ranaghat,askcQ,Male,53,Other,No,No,No
13391,ND,Nadia,Ranaghat,XkgIhe,Female,37,Construction,Yes,No,No
13392,ND,Nadia,Ranaghat,bbliA,Female,46,Transport,Yes,No,No
13393,ND,Nadia,Ranaghat,zfREX,Female,47,Other,Yes,Yes,No
13394,ND,Nadia,Ranaghat,xQDRns,Female,28,Transport,Yes,Yes,Yes
13395,ND,Nadia,Ranaghat,EADtt,Male,46,Construction,No,No,No
13396,ND,Nadia,Ranaghat,PirzUn,Female,56,Other,Yes,Yes,Yes
13397,ND,Nadia,Ranaghat,ZbeWkx,Female,36,Transport,Yes,No,No
13398,ND,Nadia,Ranaghat,LgbYc,Female,34,Construction,Yes,Yes,No
13399,ND,Nadia,Ranaghat,kSPO,Female,44,Other,Yes,Yes,Yes
13400,ND,Nadia,Ranaghat,rsppPb,Female,41,Transport,No,No,No
13401,ND,Nadia,Ranaghat,oMiho,Male,34,Transport,Yes,Yes,Yes
13402,ND,Nadia,Ranaghat,Xflt,Female,42,Construction,Yes,No,No
